isbn,title,series,publisher,subject,subject_detail,grade,grade_min,grade_max,semester,level,price,image_url
9791162403174,자이스토리 초등 국어 독해력 쑥쑥+낱말 쑥쑥 2학년,자이스토리 초등 국어,수경출판사,국어,독해/문해력,2,2,2,3,기본 2,11000,http://biblio.booxen.com/IMG_ISBN13/2026/03/9791162403174_L.jpg
9791192878331,"1학년 2학기 급수표 받아쓰기 (2022 개정 교육과정, 초등학교 입학하면 꼭 하는)",급수표 받아쓰기,스쿨존에듀,국어,쓰기,1,1,1,2,기본 3,12400,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791192878331_L.jpg
9791192878348,"2학년 2학기 급수표 받아쓰기 (2022 개정 교육과정, 초등학교 입학하면 꼭 하는)",급수표 받아쓰기,스쿨존에듀,국어,쓰기,2,2,2,2,기본 3,12400,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791192878348_L.jpg
9791192878355,"1학년 1학기 급수표 받아쓰기 (초등학교 입학하면 꼭 하는, 최신 개정판)",급수표 받아쓰기,스쿨존에듀,국어,쓰기,1,1,1,1,기본 3,12400,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791192878355_L.jpg
9791192878362,2학년 1학기 급수표 받아쓰기 (초등학교 입학하면 꼭 하는),급수표 받아쓰기,스쿨존에듀,국어,쓰기,2,2,2,1,기본 3,12400,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791192878362_L.jpg
9791197554629,힌트북 초등수학 3-1(2025) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,3,3,3,1,중위 2,16800,http://biblio.booxen.com/IMG_ISBN13/2022/02/9791197554629_L.jpg
9791197554681,힌트북 초등수학 3-2(2024) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,3,3,3,2,중위 2,15800,http://biblio.booxen.com/IMG_ISBN13/2022/09/9791197554681_L.jpg
9791197554612,힌트북 초등수학 2-1(2025) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,2,2,2,1,중위 2,15800,http://biblio.booxen.com/IMG_ISBN13/2022/02/9791197554612_L.jpg
9791197554674,힌트북 초등수학 2-2(2025) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,2,2,2,2,중위 2,16800,http://biblio.booxen.com/IMG_ISBN13/2022/09/9791197554674_L.jpg
9791197554636,힌트북 초등수학 4-1(2025) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,4,4,4,1,중위 2,16800,http://biblio.booxen.com/IMG_ISBN13/2022/02/9791197554636_L.jpg
9791197554698,힌트북 초등수학 4-2(2025) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,4,4,4,2,중위 2,16800,http://biblio.booxen.com/IMG_ISBN13/2022/09/9791197554698_L.jpg
9791197554643,힌트북 초등수학 5-1(2025) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,5,5,5,1,중위 2,15800,http://biblio.booxen.com/IMG_ISBN13/2022/02/9791197554643_L.jpg
9791197913204,힌트북 초등수학 5-2(2025) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,5,5,5,2,중위 2,15800,http://biblio.booxen.com/IMG_ISBN13/2022/09/9791197913204_L.jpg
9791197554650,힌트북 초등수학 6-1(2026) (수학이 만만해지는 힌트의 힘!),힌트북 초등수학,슬기로운공부,수학,수학,6,6,6,1,중위 2,15800,http://biblio.booxen.com/IMG_ISBN13/2022/02/9791197554650_L.jpg
9791138332712,안쌤의 사고력 수학 퍼즐 숫자카드 퍼즐: 초등 (숫자카드를 활용한 퍼즐 형태의 신개념 수학 사고력 문제),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2022/11/9791138332712_L.jpg
9791138343107,안쌤의 사고력 수학 퍼즐 초등 칠교판 퍼즐 (유튜브 무료 강의 제공),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/02/9791138343107_L.jpg
9791138326803,안쌤의 사고력 수학 퍼즐 성냥개비 퍼즐 (성냥개비를 활용한 퍼즐 형태의 신개념 수학 사고력 문제),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791138326803_L.jpg
9791138325448,안쌤의 사고력 수학 퍼즐 넘버보드 퍼즐 (넘버보드를 활용한 퍼즐 형태의 신개념 수학 사고력 문제),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791138325448_L.jpg
9791138349000,안쌤의 사고력 수학 퍼즐 분수막대 퍼즐: 초등 (분수막대로 퍼즐을 직접 풀면서 수학 사고력 Up!),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/05/9791138349000_L.jpg
9791138336093,안쌤의 사고력 수학 퍼즐 쌓기나무 퍼즐(초등) (쌓기나무로 퍼즐을 직접 풀면서 수학 사고력 UP!),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2022/11/9791138336093_L.jpg
9791138345712,안쌤의 사고력 수학 퍼즐 6점 도미노 퍼즐(초등) (6점도미노로 퍼즐을 직접 풀면서 수학 사고력 UP!),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/03/9791138345712_L.jpg
9791138338172,안쌤의 사고력 수학 퍼즐 펜토미노 퍼즐: 초등 (펜토미노를 활용한 퍼즐 형태의 신개념 수학 사고력 문제),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2022/12/9791138338172_L.jpg
9791138353441,안쌤의 사고력 수학 퍼즐 소마큐브 퍼즐: 초등 (소마큐브로 퍼즐을 직접 풀면서 수학 사고력 Up!),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/06/9791138353441_L.jpg
9791138328470,안쌤의 사고력 수학 퍼즐 지오보드 퍼즐 초등 (지오보드로 퍼즐을 직접 풀면서 수학 사고력 Up!),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2022/08/9791138328470_L.jpg
9791138340755,안쌤의 사고력 수학 퍼즐 수막대 퍼즐: 초등 (수막대를 활용한 퍼즐 형태의 신개념 수학 사고력 문제),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/01/9791138340755_L.jpg
9791138369282,코딩 ·  SW · AI 이해에 꼭 필요한 초등 코딩 사고력 수학 4단계(SW 영재교육원 대비) (교육청·대학부설 영재교육원 정보영재+로봇영재 완벽 대비),☆영재교육원/경시대회,시대에듀/시대교육,수학,사고력,4,4,4,3,중위 4,17000,http://biblio.booxen.com/IMG_ISBN13/2024/03/9791138369282_L.jpg
9791138361934,안쌤의 사고력 수학 퍼즐 시계 퍼즐: 초등 (시계를 활용한 퍼즐 형태의 신개념 수학 사고력 문제),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/11/9791138361934_L.jpg
9791138359955,안쌤의 사고력 수학 퍼즐 초등 하노이탑 퍼즐 (하노이탑을 활용한 퍼즐 형태의 신개념 수학 사고력 문제),안쌤의 사고력 수학 퍼즐,시대에듀/시대교육,수학,사고력,1,1,1,3,중위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/10/9791138359955_L.jpg
9791138376105,한권으로 끝내는 영재 사고력 수학 단원별 유형별 실전문제집 초등 3학년 (한 권으로 끝내는 대학부설·교육청 영재교육원 및 각종 경시대회 완벽 대비),영재 사고력 수학,시대에듀/시대교육,수학,사고력,3,3,3,3,최상위 1,20000,http://biblio.booxen.com/IMG_ISBN13/2024/11/9791138376105_L.jpg
9791138376099,안쌤의 창의 · 융합 사고력 과학 100제 중등 (중등 영재교육원 · 영재학교 · 과학고 영재성검사 창의적 문제해결력 검사 완벽 대비),안쌤의 STEAM + 창의사고력 과학 100제,시대에듀/시대교육,과학,과학,7,7,9,3,최상위 2,24000,http://biblio.booxen.com/IMG_ISBN13/2024/11/9791138376099_L.jpg
9791138384285,한 권으로 끝내는 영재 사고력 수학 단원별 · 유형별 실전문제집 초등 4학년 (한 권으로 끝내는 대학부설·교육청 영재교육원 및 각종 경시대회 완벽 대),영재 사고력 수학,시대에듀/시대교육,수학,사고력,4,4,4,1,최상위 1,20000,http://biblio.booxen.com/IMG_ISBN13/2025/03/9791138384285_L.jpg
9791138389655,"안쌤의 STEAM + 창의사고력 수학 100제 초등 4학년 (영재교육원 영재성검사, 창의적 문제해결력 검사 완벽 대비)",안쌤의 STEAM + 창의사고력 수학 100제,시대에듀/시대교육,수학,사고력,4,4,4,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/03/9791138389655_L.jpg
9791138389693,"안쌤의 STEAM + 창의사고력 수학 100제 초등 3학년 (영재교육원 영재성검사, 창의적 문제해결력 검사 완벽 대비)",안쌤의 STEAM + 창의사고력 수학 100제,시대에듀/시대교육,수학,사고력,3,3,3,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/03/9791138389693_L.jpg
9791138390484,안쌤의 STEAM + 창의사고력 수학 100제 초등 1학년 (교육청·대학·과학고 부설 영재교육원 완벽 대비),안쌤의 STEAM + 창의사고력 수학 100제,시대에듀/시대교육,수학,사고력,1,1,1,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791138390484_L.jpg
9791138391535,안쌤의 STEAM + 창의사고력 과학 100제: 초등 5학년 (교육청. 대학. 과학고 부설 영재교육원 완벽 대비),안쌤의 STEAM + 창의사고력 과학 100제,시대에듀/시대교육,과학,과학,5,5,5,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791138391535_L.jpg
9791138391542,"안쌤의 STEAM+창의사고력 수학 100제 초등 5학년 (영재교육원 영재성검사, 창의적 문제해결력 검사 완벽 대비)",안쌤의 STEAM + 창의사고력 수학 100제,시대에듀/시대교육,수학,사고력,5,5,5,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791138391542_L.jpg
9791138391306,영재 사고력 수학 단원별 · 유형별 실전문제집 초등 5학년 (한 권으로 끝내는 대학부설 · 교육청 영재교육원 및 각종 경시대회 완벽 대비),영재 사고력 수학,시대에듀/시대교육,수학,사고력,5,5,5,3,최상위 1,20000,http://biblio.booxen.com/IMG_ISBN13/2025/07/9791138391306_L.jpg
9791138397520,"안쌤의 STEAM + 창의사고력 수학 100제 초등 6학년 (영재교육원 영재성검사, 창으적 문제해결력 검사 완벽 대비)",안쌤의 STEAM + 창의사고력 수학 100제,시대에듀/시대교육,수학,사고력,6,6,6,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9791138397520_L.jpg
9791138389662,안쌤의 STEAM + 창의사고력 과학 100제 초등 4학년 (교육청 · 대학부설 · 과학고 부설 영재교육원 완벽 대비),안쌤의 STEAM + 창의사고력 과학 100제,시대에듀/시대교육,과학,과학,4,4,4,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9791138389662_L.jpg
9791138390521,"안쌤의 STEAM + 창의사고력 과학 100제 초등 2학년 (영재교육원 영재성검사, 창의적 문제해결력 검사 완벽 대비)",안쌤의 STEAM + 창의사고력 과학 100제,시대에듀/시대교육,과학,과학,2,2,2,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9791138390521_L.jpg
9791138391313,한 권으로 끝내는 영재 사고력 수학 단원별 · 유형별 실전문제집 초등 6학년 (한 권으로 끝내는 대학부설 · 교육청 영재교육원 및 각종 경시대회 완벽 대비),영재 사고력 수학,시대에듀/시대교육,수학,사고력,6,6,6,1,최상위 1,20000,http://biblio.booxen.com/IMG_ISBN13/2025/12/9791138391313_L.jpg
9791143409430,"스스로 평가하고 준비하는! 교육청 영재교육원 봉투모의고사 초등 4~5학년 [수학(정보)/과학(발명)] (교육청 영재교육원 영재성검사, 창의적 문제해결력 검사 완벽 대비)",☆영재교육원/경시대회,시대에듀/시대교육,수학,수학,4,4,5,3,최상위 1,25000,http://biblio.booxen.com/IMG_ISBN13/2026/02/9791143409430_L.jpg
9791134702731,영재사고력수학1031 키즈 B5: 20까지의 수 (6·7세를 위한 수학적 사고력 향상 학습서),영재사고력수학1031 키즈,시매쓰,수학,사고력,1,1,1,3,중위 4,14000,https://shopping-phinf.pstatic.net/main_3677457/36774570634.20230926085153.jpg
9791134702205,상위권 도형 960 P단계(001~060),상위권 960,시매쓰,수학,도형,1,1,1,3,중위 1,13000,https://shopping-phinf.pstatic.net/main_3251976/32519766751.20230711112649.jpg
9791134702663,영재사고력수학1031 키즈 A3: 5까지의 덧셈과 뺄셈 (5·6세를 위한 수학적 사고력 향상 학습서),영재사고력수학1031 키즈,시매쓰,수학,사고력,1,1,1,3,중위 4,14000,https://shopping-phinf.pstatic.net/main_3677457/36774574620.20230418162555.jpg
9791134702700,영재사고력수학1031 키즈 B2: 위치와 방향 (6·7세를 위한 수학적 사고력 향상 학습서),영재사고력수학1031 키즈,시매쓰,수학,사고력,1,1,1,3,중위 4,14000,https://shopping-phinf.pstatic.net/main_3677457/36774578618.20230131164650.jpg
9791134702427,"빨라지고 강해지는 이것이 연산이다 A3(초등1 과정) (10이 되는 덧셈과 뺄셈, 빨강연산)",빨라지고 강해지는 이것이 연산이다,시매쓰,수학,연산,1,1,1,3,기본 2,9000,https://shopping-phinf.pstatic.net/main_3506807/35068079666.20230926085138.jpg
9791134702465,"빨라지고 강해지는 이것이 연산이다 B3(초등2 과정) (곱셈구구, 빨강연산)",빨라지고 강해지는 이것이 연산이다,시매쓰,수학,연산,2,2,2,3,기본 2,9000,https://shopping-phinf.pstatic.net/main_3506806/35068066665.20231004072343.jpg
9791134702762,영재사고력수학1031 키즈 C3: 덧셈과 뺄셈의 기초 (7·8세를 위한 수학적 사고력 향상 학습서),영재사고력수학1031 키즈,시매쓰,수학,사고력,1,1,1,3,중위 4,14000,https://shopping-phinf.pstatic.net/main_3677457/36774571621.20230404161840.jpg
9791134702755,영재사고력수학1031 키즈 C2: 거울과 색종이 (거울과 색종이),영재사고력수학1031 키즈,시매쓰,수학,사고력,1,1,1,3,중위 4,15000,https://shopping-phinf.pstatic.net/main_3677976/36779761626.20230509165300.jpg
9791134700232,상위권 연산 960 C1 (721~780 세 자리 수와 네 자리 수의 덧셈과 뺄셈),상위권 960,시매쓰,수학,연산,2,2,2,3,중위 1,9600,https://shopping-phinf.pstatic.net/main_3251173/32511738766.20230920072115.jpg
9791134702717,영재사고력수학1031 키즈 B3: 10이 되는 덧셈과 뺄셈 (6·7세를 위한 수학적 사고력 향상 학습서),영재사고력수학1031 키즈,시매쓰,수학,사고력,1,1,1,3,중위 4,14000,https://shopping-phinf.pstatic.net/main_3677976/36779766618.20230328162448.jpg
9791134700263,상위권 연산 960 C4 (901~960 분수와 소수),상위권 960,시매쓰,수학,연산,3,3,3,3,중위 1,9600,https://shopping-phinf.pstatic.net/main_3252935/32529358644.20230913071616.jpg
9791134700317,개념이 쉬워지는 생각수학 초등 5-1 (2025년용) (새교과서 완벽반영),개념이 쉬워지는 생각수학,시매쓰,수학,수학,5,5,5,1,기본 4,15000,https://shopping-phinf.pstatic.net/main_3246091/32460919173.20241231072045.jpg
9788960660953,초등 국어 독해력 비타민 5단계 (독해력은 모든 학습의 기초!),초등 국어 독해력 비타민,시서례,국어,독해/문해력,5,5,5,3,기본 5,10000,http://biblio.booxen.com/IMG_ISBN13/2020/10/9788960660953_L.jpg
9788960661080,독해력 비타민 기초편 초등국어 4단계 (40회로 완성하는 독해력),독해력 비타민 기초편 초등국어,시서례,국어,독해/문해력,4,4,4,3,기본 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/07/9788960661080_L.jpg
9788960661097,독해력 비타민 기초편 초등국어 5단계 (40회로 완성하는 독해력),독해력 비타민 기초편 초등국어,시서례,국어,독해/문해력,5,5,5,3,기본 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/07/9788960661097_L.jpg
9788960661059,독해력 비타민 기초편 초등국어 1단계,독해력 비타민 기초편 초등국어,시서례,국어,독해/문해력,1,1,1,3,기본 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/06/9788960661059_L.jpg
9788960661066,독해력 비타민 기초편 초등국어 2단계,독해력 비타민 기초편 초등국어,시서례,국어,독해/문해력,2,2,2,3,기본 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/06/9788960661066_L.jpg
9788960661073,독해력 비타민 기초편 초등국어 3단계,독해력 비타민 기초편 초등국어,시서례,국어,독해/문해력,3,3,3,3,기본 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/06/9788960661073_L.jpg
9788960661103,독해력 비타민 기초편 초등국어 6단계 (40회로 완성하는 독해력),독해력 비타민 기초편 초등국어,시서례,국어,독해/문해력,6,6,6,3,기본 3,12000,http://biblio.booxen.com/IMG_ISBN13/2023/07/9788960661103_L.jpg
9788960660939,초등 국어 독해력 비타민 3단계 (독해력은 모든 학습의 기초!),초등 국어 독해력 비타민,시서례,국어,독해/문해력,3,3,3,3,기본 3,10000,http://biblio.booxen.com/IMG_ISBN13/2020/10/9788960660939_L.jpg
9788960660946,초등 국어 독해력 비타민 4단계 (독해력은 모든 학습의 기초!),초등 국어 독해력 비타민,시서례,국어,독해/문해력,4,4,4,3,기본 4,10000,http://biblio.booxen.com/IMG_ISBN13/2020/10/9788960660946_L.jpg
9788960660922,초등 국어 독해력 비타민 2단계 (독해력은 모든 학습의 기초!),초등 국어 독해력 비타민,시서례,국어,독해/문해력,2,2,2,3,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2020/10/9788960660922_L.jpg
9788960660915,초등 국어 독해력 비타민 1단계 (독해력은 모든 학습의 기초!),초등 국어 독해력 비타민,시서례,국어,독해/문해력,1,1,1,3,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2020/10/9788960660915_L.jpg
9788968061318,EGU 중학 영문법: 구문 써먹기 (2015년 개정 교육과정에 맞춘 중학 문법 완벽 정리),EGU 중학,쎄듀,영어,문법,8,8,9,3,기본 4,13000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061318_L.jpg
9788968061301,EGU 중학 영문법: 문법 써먹기 (2015년 개정 교육과정에 맞춘 중학 문법 완벽 정리),EGU 중학,쎄듀,영어,문법,7,7,8,3,기본 4,13000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061301_L.jpg
9788968061295,EGU 중학 영문법: 동사 써먹기 (기본동사 24개를 활용한 확장식 문장 쓰기 연습),EGU 중학,쎄듀,영어,문법,6,6,8,3,기본 4,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061295_L.jpg
9788968061264,Reading 16 Level 3 (중학 내신부터 수능 기초까지 완성하는 16가지 독해 전략),Reading 16 (중학 내신부터 수능 기초까지 완성하는 16가지 독해 전략),쎄듀,영어,리딩,8,8,9,3,상위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061264_L.jpg
9788968061257,Reading 16 Level 2 (중학 내신부터 수능 기초까지 완성하는 16가지 독해 전략),Reading 16 (중학 내신부터 수능 기초까지 완성하는 16가지 독해 전략),쎄듀,영어,리딩,7,7,8,3,상위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061257_L.jpg
9788968061240,Reading 16 Level 1 (중학 내신부터 수능 기초까지 완성하는 16가지 독해 전략),Reading 16 (중학 내신부터 수능 기초까지 완성하는 16가지 독해 전략),쎄듀,영어,리딩,6,6,7,3,상위 3,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061240_L.jpg
9788968061158,리딩 릴레이(Reading Relay) Master 2 (교과서 지식으로 영문 독해를 자신 있게!),리딩 릴레이(Reading Relay),쎄듀,영어,리딩,8,8,9,3,중위 2,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061158_L.jpg
9788968061134,리딩 릴레이(Reading Relay) Challenger 2 (교과서 지식으로 영문 독해를 자신있게!),리딩 릴레이(Reading Relay),쎄듀,영어,리딩,7,7,8,3,중위 2,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061134_L.jpg
9788968061127,리딩 릴레이(Reading Relay) Challenger 1 (교과서 지식으로 영문 독해를 자신있게!),리딩 릴레이(Reading Relay),쎄듀,영어,리딩,7,7,8,3,중위 2,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061127_L.jpg
9788968061110,리딩 릴레이(Reading Relay) Starter 2 (교과서 지식으로 영문 독해를 자신있게!),리딩 릴레이(Reading Relay),쎄듀,영어,리딩,6,6,7,3,중위 2,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061110_L.jpg
9788968061103,리딩 릴레이(Reading Relay) Starter 1 (교과서 지식으로 영문 독해를 자신있게!),리딩 릴레이(Reading Relay),쎄듀,영어,리딩,6,6,7,3,중위 2,12000,http://biblio.booxen.com/IMG_ISBN13/2024/07/9788968061103_L.jpg
9788968061837,EGU 문장 형식 (기본동사 32개를 활용한 문장 형식별 학습),EGU 중학,쎄듀,영어,문법,6,6,7,3,기본 4,12000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061837_L.jpg
9788968061820,EGU 중학 영단어&품사 (서술형·문법의 기초가 되는 영단어와 품사 결합 학습),EGU 중학,쎄듀,영어,어휘,5,5,6,3,기본 4,15000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061820_L.jpg
9788968061370,"그래머 픽 1: 동사 명사,대명사, 형용사,부사 전치사 (이미지로 정리하는 비주얼 영문법)",그래머 픽,쎄듀,영어,문법,7,7,9,3,중위 2,10000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061370_L.jpg
9788968061387,그래머 픽 2: 문장 시제 조동사 비교 (이미지로 정리하는 비주얼 영문법),그래머 픽,쎄듀,영어,문법,7,7,9,3,중위 2,10000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061387_L.jpg
9788968061400,그래머 픽 4: 접속사 관계사 기타구문 (이미지로 정리하는 비주얼 영문법),그래머 픽,쎄듀,영어,문법,7,7,9,3,중위 2,10000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061400_L.jpg
9788968061646,Reading Q Advanced 1 (독해 사고력을 키워주는 READING Q 시리즈),READING Q (독해 사고력을 키워주는),쎄듀,영어,리딩,8,8,9,3,중위 3,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061646_L.jpg
9788968061653,Reading Q Advanced 2 (독해 사고력을 키워주는 READING Q 시리즈),READING Q (독해 사고력을 키워주는),쎄듀,영어,리딩,8,8,9,3,중위 3,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061653_L.jpg
9788968061622,Reading Q Intermediate 1 (독해 사고력을 키워주는 READING Q 시리즈),READING Q (독해 사고력을 키워주는),쎄듀,영어,리딩,7,7,8,3,중위 3,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061622_L.jpg
9788968061639,Reading Q Intermediate.2 (독해 사고력을 키워주는 READING Q 시리즈),READING Q (독해 사고력을 키워주는),쎄듀,영어,리딩,7,7,8,3,중위 3,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061639_L.jpg
9788968061608,Reading Q Starter.1 (독해 사고력을 키워주는 READING Q 시리즈),READING Q (독해 사고력을 키워주는),쎄듀,영어,리딩,6,6,7,3,중위 3,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061608_L.jpg
9788968061615,Reading Q Starter 2 (독해 사고력을 키워주는 READING Q 시리즈),READING Q (독해 사고력을 키워주는),쎄듀,영어,리딩,6,6,7,3,중위 3,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061615_L.jpg
9788968061790,Grammar Q Advanced 1 (문법 응용력을 높여주는 GRAMMAR Q 시리즈),Grammar Q Advanced,쎄듀,영어,문법,8,8,9,3,상위 2,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061790_L.jpg
9788968061806,Grammar Q Advanced 2 (문법 응용력을 높여주는 GRAMMAR Q 시리즈),Grammar Q Advanced,쎄듀,영어,문법,8,8,9,3,상위 2,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061806_L.jpg
9788968061769,Grammar Q Intermediate 1 (문법 응용력을 높여주는 GRAMMAR Q 시리즈),Grammar Q Intermediate,쎄듀,영어,문법,7,7,8,3,중위 5,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061769_L.jpg
9788968061776,Grammar Q Intermediate 2 (문법 응용력을 높여주는 GRAMMAR Q 시리즈),Grammar Q Intermediate,쎄듀,영어,문법,7,7,8,3,중위 5,13000,http://biblio.booxen.com/IMG_ISBN13/2020/07/9788968061776_L.jpg
9788968062704,"천일문 Starter(스타터) 1 (1,001개 문장으로 익히는 중등 필수 구문 & 문법)",천일문 Starter(스타터),쎄듀,영어,문법,6,6,8,3,중위 3,21000,http://biblio.booxen.com/IMG_ISBN13/2022/12/9788968062704_L.jpg
9788968062711,"천일문 Starter(스타터) 2 (1,001개 문장으로 익히는 중등 필수 구문 & 문법)",천일문 Starter(스타터),쎄듀,영어,문법,7,7,9,3,중위 3,21000,http://biblio.booxen.com/IMG_ISBN13/2022/12/9788968062711_L.jpg
9788968062568,초등 영어 독해 왓츠 리딩(What’s Reading) 90A (쉽고 재미있게 완성되는 영어독해력),왓츠 리딩 (What’s Reading),쎄듀,영어,리딩,4,4,6,3,상위 3,16000,http://biblio.booxen.com/IMG_ISBN13/2022/05/9788968062568_L.jpg
9788968062575,초등 영어 독해 왓츠 리딩(What’s Reading) 90B (쉽고 재미있게 완성되는 영어독해력),왓츠 리딩 (What’s Reading),쎄듀,영어,리딩,4,4,6,3,상위 3,16000,http://biblio.booxen.com/IMG_ISBN13/2022/05/9788968062575_L.jpg
9788968062599,초등 영어 독해 왓츠 리딩(What’s Reading) 100A (쉽고 재미있게 완성되는 영어독해력),왓츠 리딩 (What’s Reading),쎄듀,영어,리딩,4,4,6,3,상위 3,16000,http://biblio.booxen.com/IMG_ISBN13/2022/05/9788968062599_L.jpg
9788968062605,초등 영어 독해 왓츠 리딩(What’s Reading) 100B (쉽고 재미있게 완성되는 영어독해력),왓츠 리딩 (What’s Reading),쎄듀,영어,리딩,4,4,6,3,상위 3,16000,http://biblio.booxen.com/IMG_ISBN13/2022/05/9788968062605_L.jpg
9788968062025,Listening Q(리스닝 큐) 중학 영어듣기 모의고사 24회 3,Listening Q(리스닝 큐) 중학 영어듣기 모의고사,쎄듀,영어,듣기,8,8,9,3,중위 5,14000,http://biblio.booxen.com/IMG_ISBN13/2023/03/9788968062025_L.jpg
9788968062018,Listening Q(리스닝 큐) 중학 영어듣기 모의고사 24회 2,Listening Q(리스닝 큐) 중학 영어듣기 모의고사,쎄듀,영어,듣기,7,7,8,3,중위 5,14000,http://biblio.booxen.com/IMG_ISBN13/2023/05/9788968062018_L.jpg
